"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WYTCBUS","200307","3.253","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200308","2.782","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200309","3.054","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200310","3.061","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200311","3.28","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200312","3.77","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200313","38.172","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200401","3.41","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200402","3.486","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200403","4.406","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200404","4.418","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200405","5.806","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200406","4.767","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200407","3.973","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200408","3.585","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200409","3.718","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200410","3.511","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200411","3.181","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200412","3.999","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200413","48.258","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200501","3.861","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200502","3.298","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200503","5.325","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200504","5.792","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200505","5.959","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200506","6.131","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200507","4.848","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200508","3.883","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200509","5.01","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200510","4.934","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200511","5.492","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200512","6.237","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200513","60.77","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200601","8.13","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200602","6.558","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200603","8.048","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200604","8.434","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200605","8.389","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200606","7.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200607","6.671","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200608","5.647","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200609","6.412","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200610","8.333","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200611","8.668","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200612","8.433","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200613","90.722","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200701","8.367","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200702","8.598","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200703","10.397","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200704","10.822","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200705","10.073","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200706","8.941","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200707","7.364","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200708","9.21","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200709","9.781","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200710","11.521","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200711","10.56","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200712","11.909","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200713","117.543","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200801","14.58","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200802","13.142","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200803","16.316","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200804","17.829","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200805","18.221","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200806","17.539","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200807","13.677","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200808","11.138","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200809","10.616","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200810","16.229","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200811","17.038","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200812","22.573","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200813","188.899","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200901","20.304","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200902","19.968","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200903","24.222","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200904","25.446","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200905","21.366","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200906","19.105","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200907","16.906","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200908","18.645","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200909","15.868","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200910","23.248","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200911","23.458","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200912","23.563","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200913","252.099","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201001","23.387","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201002","18.533","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201003","29.306","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201004","33.316","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201005","29.676","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201006","27.463","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201007","22.942","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201008","22.812","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201009","24.244","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201010","27.104","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201011","33.259","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201012","30.91","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201013","322.953","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201101","29.174","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201102","35.661","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201103","35.978","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201104","42.383","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201105","40.167","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201106","37.481","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201107","25.551","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201108","25.5","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201109","23.437","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201110","35.913","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201111","42.44","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201112","36.358","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201113","410.043","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201201","46.508","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201202","37.708","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201203","47.861","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201204","43.363","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201205","42.788","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201206","40.849","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201207","30.104","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201208","28.898","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201209","29.991","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201210","43.114","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201211","39.745","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201212","49.554","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201213","480.484","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201301","50.288","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201302","48.026","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201303","53.758","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201304","59.629","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201305","55.406","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201306","46.909","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201307","37.851","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201308","32.871","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201309","39.832","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201310","46.523","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201311","53.921","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201312","47.656","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201313","572.669","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201401","61.113","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201402","47.798","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201403","60.515","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201404","63.584","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201405","53.232","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201406","53.906","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201407","41.583","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201408","34.702","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201409","39.305","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201410","49.501","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201411","64.374","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201412","50.195","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201413","619.808","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201501","51.733","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201502","50.912","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201503","52.231","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201504","60.963","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201505","58.52","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201506","45.793","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201507","46.661","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201508","44.629","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201509","47.671","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201510","55.889","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201511","67.154","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201512","68.576","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201513","650.732","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201601","63.007","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201602","68.712","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201603","74.857","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201604","70.967","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201605","64.309","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201606","55.627","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201607","60.114","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201608","46.367","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201609","55.969","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201610","69.384","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201611","66.212","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201612","78.973","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201613","774.499","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201701","70.965","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201702","75.375","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201703","87.793","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201704","86.59","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201705","78.707","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201706","68.724","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201707","55.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201708","47.355","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201709","61.115","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201710","83.146","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201711","77.162","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201712","75.749","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201713","867.681","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201801","87.343","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201802","79.123","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201803","90.294","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201804","90.182","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201805","81.728","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201806","84.286","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201807","56.116","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201808","67.716","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201809","63.189","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201810","72.314","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201811","75.118","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201812","82.933","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201813","930.341","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201901","82.917","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201902","77.189","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201903","87.936","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201904","98.659","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201905","87.959","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201906","76.586","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201907","75.408","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201908","68.165","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201909","83.64","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201910","94.255","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201911","85.929","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201912","90.909","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201913","1009.551","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202001","95.95","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202002","99.325","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202003","100.039","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202004","101.515","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202005","96.824","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202006","103.085","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202007","78.019","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202008","78.576","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202009","79.111","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202010","98.343","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202011","113.038","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202012","109.22","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202013","1153.045","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202101","102.566","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202102","91.153","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202103","133.768","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202104","123.37","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202105","115.28","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202106","91.003","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202107","74.093","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202108","92.367","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202109","98.941","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202110","109.918","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","202111","121.983","8","Wind Energy Consumption","Trillion Btu"
